x y z
109.0980 174.2300 2.0000
109.0880 174.1980 2.0000
109.0780 174.1660 2.0000
109.0680 174.1350 2.0000
109.0580 174.1030 2.0000
109.0480 174.0710 2.0000
109.0380 174.0390 2.0000
109.0280 174.0070 2.0000
109.0180 173.9760 2.0000
109.0080 173.9440 2.0000
108.9980 173.9120 2.0000
108.9880 173.8800 2.0000
108.9780 173.8480 2.0000
108.9680 173.8170 2.0000
108.9580 173.7850 2.0000
108.9480 173.7530 2.0000
108.9380 173.7210 2.0000
108.9280 173.6890 2.0000
108.9180 173.6580 2.0000
108.9080 173.6260 2.0000
108.8980 173.5940 2.0000
108.8880 173.5620 2.0000
108.8780 173.5300 2.0000
108.8680 173.4990 2.0000
108.8580 173.4670 2.0000
108.8480 173.4350 2.0000
108.8380 173.4030 2.0000
108.8280 173.3720 2.0000
108.8180 173.3400 2.0000
108.8070 173.3080 2.0000
108.7970 173.2760 2.0000
108.7870 173.2440 2.0000
108.7770 173.2130 2.0000
108.7670 173.1810 2.0000
108.7570 173.1490 2.0000
108.7470 173.1170 2.0000
108.7370 173.0860 2.0000
108.7260 173.0540 2.0000
108.7160 173.0220 2.0000
108.7060 172.9900 2.0000
108.6960 172.9590 2.0000
108.6860 172.9270 2.0000
108.6760 172.8950 2.0000
108.6650 172.8630 2.0000
108.6550 172.8320 2.0000
108.6450 172.8000 2.0000
108.6350 172.7680 2.0000
108.6250 172.7370 2.0000
108.6140 172.7050 2.0000
108.6040 172.6730 2.0000
108.5940 172.6410 2.0000
108.5840 172.6100 2.0000
108.5730 172.5780 2.0000
108.5630 172.5460 2.0000
108.5530 172.5150 2.0000
108.5430 172.4830 2.0000
108.5320 172.4510 2.0000
108.5220 172.4190 2.0000
108.5120 172.3880 2.0000
108.5020 172.3560 2.0000
108.4910 172.3240 2.0000
108.4810 172.2930 2.0000
108.4710 172.2610 2.0000
108.4600 172.2290 2.0000
108.4500 172.1970 2.0000
108.4400 172.1660 2.0000
108.4290 172.1340 2.0000
108.4190 172.1020 2.0000
108.4090 172.0710 2.0000
108.3980 172.0390 2.0000
108.3880 172.0070 2.0000
108.3780 171.9760 2.0000
108.3670 171.9440 2.0000
108.3570 171.9120 2.0000
108.3470 171.8810 2.0000
108.3360 171.8490 2.0000
108.3260 171.8170 2.0000
108.3150 171.7860 2.0000
108.3050 171.7540 2.0000
108.2950 171.7220 2.0000
108.2840 171.6910 2.0000
108.2740 171.6590 2.0000
108.2630 171.6270 2.0000
108.2530 171.5960 2.0000
108.2420 171.5640 2.0000
108.2320 171.5320 2.0000
108.2220 171.5010 2.0000
108.2110 171.4690 2.0000
108.2010 171.4370 2.0000
108.1900 171.4060 2.0000
108.1800 171.3740 2.0000
108.1690 171.3420 2.0000
108.1590 171.3110 2.0000
108.1480 171.2790 2.0000
108.1380 171.2470 2.0000
108.1270 171.2160 2.0000
108.1170 171.1840 2.0000
108.1060 171.1530 2.0000
108.0960 171.1210 2.0000
108.0850 171.0890 2.0000
108.0750 171.0580 2.0000
108.0640 171.0260 2.0000
108.0540 170.9940 2.0000
108.0430 170.9630 2.0000
108.0330 170.9310 2.0000
108.0220 170.9000 2.0000
108.0110 170.8680 2.0000
108.0010 170.8360 2.0000
107.9900 170.8050 2.0000
107.9800 170.7730 2.0000
107.9690 170.7420 2.0000
107.9590 170.7100 2.0000
107.9480 170.6780 2.0000
107.9370 170.6470 2.0000
107.9270 170.6150 2.0000
107.9160 170.5830 2.0000
107.9050 170.5520 2.0000
107.8950 170.5200 2.0000
107.8840 170.4890 2.0000
107.8740 170.4570 2.0000
107.8630 170.4260 2.0000
107.8520 170.3940 2.0000
107.8420 170.3620 2.0000
107.8310 170.3310 2.0000
107.8200 170.2990 2.0000
107.8100 170.2680 2.0000
107.7990 170.2360 2.0000
107.7880 170.2040 2.0000
107.7780 170.1730 2.0000
107.7670 170.1410 2.0000
107.7560 170.1100 2.0000
107.7460 170.0780 2.0000
107.7350 170.0470 2.0000
107.7240 170.0150 2.0000
107.7130 169.9830 2.0000
107.7030 169.9520 2.0000
107.6920 169.9200 2.0000
107.6810 169.8890 2.0000
107.6700 169.8570 2.0000
107.6600 169.8260 2.0000
107.6490 169.7940 2.0000
107.6380 169.7630 2.0000
107.6270 169.7310 2.0000
107.6170 169.6990 2.0000
107.6060 169.6680 2.0000
107.5950 169.6360 2.0000
107.5840 169.6050 2.0000
107.5740 169.5730 2.0000
107.5630 169.5420 2.0000
107.5520 169.5100 2.0000
107.5410 169.4790 2.0000
107.5300 169.4470 2.0000
107.5200 169.4160 2.0000
107.5090 169.3840 2.0000
107.4980 169.3530 2.0000
107.4870 169.3210 2.0000
107.4760 169.2900 2.0000
107.4650 169.2580 2.0000
107.4550 169.2260 2.0000
107.4440 169.1950 2.0000
107.4330 169.1630 2.0000
107.4220 169.1320 2.0000
107.4110 169.1000 2.0000
107.4000 169.0690 2.0000
107.3890 169.0370 2.0000
107.3790 169.0060 2.0000
107.3680 168.9740 2.0000
107.3570 168.9430 2.0000
107.3460 168.9110 2.0000
107.3350 168.8800 2.0000
107.3240 168.8480 2.0000
107.3130 168.8170 2.0000
107.3020 168.7850 2.0000
107.2910 168.7540 2.0000
107.2800 168.7220 2.0000
107.2700 168.6910 2.0000
107.2590 168.6590 2.0000
107.2480 168.6280 2.0000
107.2370 168.5960 2.0000
107.2260 168.5650 2.0000
107.2150 168.5330 2.0000
107.2040 168.5020 2.0000
107.1930 168.4700 2.0000
107.1820 168.4390 2.0000
107.1710 168.4080 2.0000
107.1600 168.3760 2.0000
107.1490 168.3450 2.0000
107.1380 168.3130 2.0000
107.1270 168.2820 2.0000
107.1160 168.2500 2.0000
107.1050 168.2190 2.0000
107.0940 168.1870 2.0000
107.0830 168.1560 2.0000
107.0720 168.1240 2.0000
107.0610 168.0930 2.0000
107.0500 168.0610 2.0000
107.0390 168.0300 2.0000
107.0280 167.9980 2.0000
107.0170 167.9670 2.0000
107.0060 167.9360 2.0000
106.9950 167.9040 2.0000
106.9840 167.8730 2.0000
106.9730 167.8410 2.0000
106.9620 167.8100 2.0000
106.9510 167.7780 2.0000
106.9400 167.7470 2.0000
106.9280 167.7150 2.0000
106.9170 167.6840 2.0000
106.9060 167.6530 2.0000
106.8950 167.6210 2.0000
106.8840 167.5900 2.0000
106.8730 167.5580 2.0000
106.8620 167.5270 2.0000
106.8510 167.4950 2.0000
106.8400 167.4640 2.0000
106.8290 167.4330 2.0000
106.8170 167.4010 2.0000
106.8060 167.3700 2.0000
106.7950 167.3380 2.0000
106.7840 167.3070 2.0000
106.7730 167.2750 2.0000
106.7620 167.2440 2.0000
106.7510 167.2130 2.0000
106.7400 167.1810 2.0000
106.7280 167.1500 2.0000
106.7170 167.1180 2.0000
106.7060 167.0870 2.0000
106.6950 167.0560 2.0000
106.6840 167.0240 2.0000
106.6730 166.9930 2.0000
106.6610 166.9610 2.0000
106.6500 166.9300 2.0000
106.6390 166.8990 2.0000
106.6280 166.8670 2.0000
106.6170 166.8360 2.0000
106.6050 166.8040 2.0000
106.5940 166.7730 2.0000
106.5830 166.7420 2.0000
106.5720 166.7100 2.0000
106.5610 166.6790 2.0000
106.5490 166.6470 2.0000
106.5380 166.6160 2.0000
106.5270 166.5850 2.0000
106.5160 166.5530 2.0000
106.5040 166.5220 2.0000
106.4930 166.4910 2.0000
106.4820 166.4590 2.0000
106.4710 166.4280 2.0000
106.4590 166.3960 2.0000
106.4480 166.3650 2.0000
106.4370 166.3340 2.0000
106.4260 166.3020 2.0000
106.4140 166.2710 2.0000
106.4030 166.2400 2.0000
106.3920 166.2080 2.0000
106.3800 166.1770 2.0000
106.3690 166.1450 2.0000
106.3580 166.1140 2.0000
106.3470 166.0830 2.0000
106.3350 166.0510 2.0000
106.3240 166.0200 2.0000
106.3130 165.9890 2.0000
106.3010 165.9570 2.0000
106.2900 165.9260 2.0000
106.2790 165.8950 2.0000
106.2670 165.8630 2.0000
106.2560 165.8320 2.0000
106.2450 165.8010 2.0000
106.2330 165.7690 2.0000
106.2220 165.7380 2.0000
106.2110 165.7070 2.0000
106.1990 165.6750 2.0000
106.1880 165.6440 2.0000
106.1770 165.6130 2.0000
106.1650 165.5810 2.0000
106.1540 165.5500 2.0000
106.1430 165.5190 2.0000
106.1310 165.4870 2.0000
106.1200 165.4560 2.0000
106.1080 165.4250 2.0000
106.0970 165.3930 2.0000
106.0860 165.3620 2.0000
106.0740 165.3310 2.0000
106.0630 165.2990 2.0000
106.0510 165.2680 2.0000
106.0400 165.2370 2.0000
106.0290 165.2050 2.0000
106.0170 165.1740 2.0000
106.0060 165.1430 2.0000
105.9940 165.1110 2.0000
105.9830 165.0800 2.0000
105.9720 165.0490 2.0000
105.9600 165.0170 2.0000
105.9490 164.9860 2.0000
105.9370 164.9550 2.0000
105.9260 164.9230 2.0000
105.9140 164.8920 2.0000
105.9030 164.8610 2.0000
105.8910 164.8290 2.0000
105.8800 164.7980 2.0000
105.8690 164.7670 2.0000
105.8570 164.7360 2.0000
105.8460 164.7040 2.0000
105.8340 164.6730 2.0000
105.8230 164.6420 2.0000
105.8110 164.6100 2.0000
105.8000 164.5790 2.0000
105.7880 164.5480 2.0000
105.7770 164.5170 2.0000
105.7650 164.4850 2.0000
105.7540 164.4540 2.0000
105.7420 164.4230 2.0000
105.7310 164.3910 2.0000
105.7190 164.3600 2.0000
105.7080 164.3290 2.0000
105.6960 164.2980 2.0000
105.6850 164.2660 2.0000
105.6730 164.2350 2.0000
105.6620 164.2040 2.0000
105.6500 164.1720 2.0000
105.6390 164.1410 2.0000
105.6270 164.1100 2.0000
105.6150 164.0790 2.0000
105.6040 164.0470 2.0000
105.5920 164.0160 2.0000
105.5810 163.9850 2.0000
105.5690 163.9540 2.0000
105.5580 163.9220 2.0000
105.5460 163.8910 2.0000
105.5350 163.8600 2.0000
105.5230 163.8280 2.0000
105.5110 163.7970 2.0000
105.5000 163.7660 2.0000
105.4880 163.7350 2.0000
105.4770 163.7030 2.0000
105.4650 163.6720 2.0000
105.4540 163.6410 2.0000
105.4420 163.6100 2.0000
105.4300 163.5780 2.0000
105.4190 163.5470 2.0000
105.4070 163.5160 2.0000
105.3950 163.4850 2.0000
105.3840 163.4530 2.0000
105.3720 163.4220 2.0000
105.3610 163.3910 2.0000
105.3490 163.3600 2.0000
105.3370 163.3280 2.0000
105.3260 163.2970 2.0000
105.3140 163.2660 2.0000
105.3020 163.2350 2.0000
105.2910 163.2040 2.0000
105.2790 163.1720 2.0000
105.2670 163.1410 2.0000
105.2560 163.1100 2.0000
105.2440 163.0790 2.0000
105.2320 163.0470 2.0000
105.2210 163.0160 2.0000
105.2090 162.9850 2.0000
105.1970 162.9540 2.0000
105.1860 162.9230 2.0000
105.1740 162.8910 2.0000
105.1620 162.8600 2.0000
105.1510 162.8290 2.0000
105.1390 162.7980 2.0000
105.1270 162.7670 2.0000
105.1150 162.7350 2.0000
105.1040 162.7040 2.0000
105.0920 162.6730 2.0000
105.0800 162.6420 2.0000
105.0690 162.6100 2.0000
105.0570 162.5790 2.0000
105.0450 162.5480 2.0000
105.0330 162.5170 2.0000
105.0220 162.4860 2.0000
105.0100 162.4550 2.0000
104.9980 162.4230 2.0000
104.9860 162.3920 2.0000
104.9750 162.3610 2.0000
104.9630 162.3300 2.0000
104.9510 162.2990 2.0000
104.9390 162.2670 2.0000
104.9270 162.2360 2.0000
104.9160 162.2050 2.0000
104.9040 162.1740 2.0000
104.8920 162.1430 2.0000
104.8800 162.1120 2.0000
104.8680 162.0800 2.0000
104.8570 162.0490 2.0000
104.8450 162.0180 2.0000
104.8330 161.9870 2.0000
104.8210 161.9560 2.0000
104.8090 161.9250 2.0000
104.7970 161.8930 2.0000
104.7860 161.8620 2.0000
104.7740 161.8310 2.0000
104.7620 161.8000 2.0000
104.7500 161.7690 2.0000
104.7380 161.7380 2.0000
104.7260 161.7060 2.0000
104.7140 161.6750 2.0000
104.7030 161.6440 2.0000
104.6910 161.6130 2.0000
104.6790 161.5820 2.0000
104.6670 161.5510 2.0000
104.6550 161.5200 2.0000
104.6430 161.4880 2.0000
104.6310 161.4570 2.0000
104.6190 161.4260 2.0000
104.6070 161.3950 2.0000
104.5950 161.3640 2.0000
104.5830 161.3330 2.0000
104.5720 161.3020 2.0000
104.5600 161.2710 2.0000
104.5480 161.2390 2.0000
104.5360 161.2080 2.0000
104.5240 161.1770 2.0000
104.5120 161.1460 2.0000
104.5000 161.1150 2.0000
104.4880 161.0840 2.0000
104.4760 161.0530 2.0000
104.4640 161.0220 2.0000
104.4520 160.9910 2.0000
104.4400 160.9590 2.0000
104.4280 160.9280 2.0000
104.4160 160.8970 2.0000
104.4040 160.8660 2.0000
104.3920 160.8350 2.0000
104.3800 160.8040 2.0000
104.3680 160.7730 2.0000
104.3560 160.7420 2.0000
104.3440 160.7110 2.0000
104.3320 160.6800 2.0000
104.3200 160.6490 2.0000
104.3080 160.6170 2.0000
104.2960 160.5860 2.0000
104.2840 160.5550 2.0000
104.2710 160.5240 2.0000
104.2590 160.4930 2.0000
104.2470 160.4620 2.0000
104.2350 160.4310 2.0000
104.2230 160.4000 2.0000
104.2110 160.3690 2.0000
104.1990 160.3380 2.0000
104.1870 160.3070 2.0000
104.1750 160.2760 2.0000
104.1630 160.2450 2.0000
104.1510 160.2140 2.0000
104.1380 160.1830 2.0000
104.1260 160.1520 2.0000
104.1140 160.1210 2.0000
104.1020 160.0890 2.0000
104.0900 160.0580 2.0000
104.0780 160.0270 2.0000
104.0650 159.9960 2.0000
104.0530 159.9650 2.0000
104.0410 159.9340 2.0000
104.0290 159.9030 2.0000
104.0170 159.8720 2.0000
104.0050 159.8410 2.0000
103.9920 159.8100 2.0000
103.9800 159.7790 2.0000
103.9680 159.7480 2.0000
103.9560 159.7170 2.0000
103.9440 159.6860 2.0000
103.9310 159.6550 2.0000
103.9190 159.6240 2.0000
103.9070 159.5930 2.0000
103.8950 159.5620 2.0000
103.8820 159.5310 2.0000
103.8700 159.5000 2.0000
103.8580 159.4690 2.0000
103.8460 159.4380 2.0000
103.8330 159.4070 2.0000
103.8210 159.3760 2.0000
103.8090 159.3450 2.0000
103.7960 159.3140 2.0000
103.7840 159.2830 2.0000
103.7720 159.2520 2.0000
103.7600 159.2210 2.0000
103.7470 159.1900 2.0000
103.7350 159.1590 2.0000
103.7230 159.1280 2.0000
103.7100 159.0970 2.0000
103.6980 159.0660 2.0000
103.6860 159.0350 2.0000
103.6730 159.0040 2.0000
103.6610 158.9730 2.0000
103.6490 158.9430 2.0000
103.6360 158.9120 2.0000
103.6240 158.8810 2.0000
103.6110 158.8500 2.0000
103.5990 158.8190 2.0000
103.5870 158.7880 2.0000
103.5740 158.7570 2.0000
103.5620 158.7260 2.0000
103.5490 158.6950 2.0000
103.5370 158.6640 2.0000
103.5250 158.6330 2.0000
103.5120 158.6020 2.0000
103.5000 158.5710 2.0000
103.4870 158.5400 2.0000
103.4750 158.5090 2.0000
103.4620 158.4780 2.0000
103.4500 158.4480 2.0000
103.4370 158.4170 2.0000
103.4250 158.3860 2.0000
103.4120 158.3550 2.0000
103.4000 158.3240 2.0000
103.3870 158.2930 2.0000
103.3750 158.2620 2.0000
103.3620 158.2310 2.0000
103.3500 158.2000 2.0000
103.3370 158.1690 2.0000
103.3250 158.1390 2.0000
103.3120 158.1080 2.0000
103.3000 158.0770 2.0000
103.2870 158.0460 2.0000
103.2750 158.0150 2.0000
103.2620 157.9840 2.0000
103.2500 157.9530 2.0000
103.2370 157.9220 2.0000
103.2240 157.8920 2.0000
103.2120 157.8610 2.0000
103.1990 157.8300 2.0000
103.1870 157.7990 2.0000
103.1740 157.7680 2.0000
103.1610 157.7370 2.0000
103.1490 157.7060 2.0000
103.1360 157.6760 2.0000
103.1240 157.6450 2.0000
103.1110 157.6140 2.0000
103.0980 157.5830 2.0000
103.0860 157.5520 2.0000
103.0730 157.5210 2.0000
103.0600 157.4910 2.0000
103.0480 157.4600 2.0000
103.0350 157.4290 2.0000
103.0220 157.3980 2.0000
103.0090 157.3670 2.0000
102.9970 157.3360 2.0000
102.9840 157.3060 2.0000
102.9710 157.2750 2.0000
102.9590 157.2440 2.0000
102.9460 157.2130 2.0000
102.9330 157.1820 2.0000
102.9200 157.1520 2.0000
102.9080 157.1210 2.0000
102.8950 157.0900 2.0000
102.8820 157.0590 2.0000
102.8690 157.0280 2.0000
102.8570 156.9980 2.0000
102.8440 156.9670 2.0000
102.8310 156.9360 2.0000
102.8180 156.9050 2.0000
102.8050 156.8740 2.0000
102.7930 156.8440 2.0000
102.7800 156.8130 2.0000
102.7670 156.7820 2.0000
102.7540 156.7510 2.0000
102.7410 156.7210 2.0000
102.7280 156.6900 2.0000
102.7160 156.6590 2.0000
102.7030 156.6280 2.0000
102.6900 156.5980 2.0000
102.6770 156.5670 2.0000
102.6640 156.5360 2.0000
102.6510 156.5050 2.0000
102.6380 156.4750 2.0000
102.6250 156.4440 2.0000
102.6120 156.4130 2.0000
102.5990 156.3820 2.0000
102.5870 156.3520 2.0000
102.5740 156.3210 2.0000
102.5610 156.2900 2.0000
102.5480 156.2600 2.0000
102.5350 156.2290 2.0000
102.5220 156.1980 2.0000
102.5090 156.1670 2.0000
102.4960 156.1370 2.0000
102.4830 156.1060 2.0000
102.4700 156.0750 2.0000
102.4570 156.0450 2.0000
102.4440 156.0140 2.0000
102.4310 155.9830 2.0000
102.4180 155.9530 2.0000
102.4050 155.9220 2.0000
102.3920 155.8910 2.0000
102.3790 155.8610 2.0000
102.3660 155.8300 2.0000
102.3520 155.7990 2.0000
102.3390 155.7690 2.0000
102.3260 155.7380 2.0000
102.3130 155.7070 2.0000
102.3000 155.6770 2.0000
102.2870 155.6460 2.0000
102.2740 155.6150 2.0000
102.2610 155.5850 2.0000
102.2480 155.5540 2.0000
102.2350 155.5230 2.0000
102.2210 155.4930 2.0000
102.2080 155.4620 2.0000
102.1950 155.4320 2.0000
102.1820 155.4010 2.0000
102.1690 155.3700 2.0000
102.1560 155.3400 2.0000
102.1420 155.3090 2.0000
102.1290 155.2780 2.0000
102.1160 155.2480 2.0000
102.1030 155.2170 2.0000
102.0900 155.1870 2.0000
102.0760 155.1560 2.0000
102.0630 155.1260 2.0000
102.0500 155.0950 2.0000
102.0370 155.0640 2.0000
102.0230 155.0340 2.0000
102.0100 155.0030 2.0000
101.9970 154.9730 2.0000
101.9830 154.9420 2.0000
101.9700 154.9110 2.0000
101.9570 154.8810 2.0000
101.9440 154.8500 2.0000
101.9300 154.8200 2.0000
101.9170 154.7890 2.0000
101.9040 154.7590 2.0000
101.8900 154.7280 2.0000
101.8770 154.6980 2.0000
101.8640 154.6670 2.0000
101.8500 154.6370 2.0000
101.8370 154.6060 2.0000
101.8230 154.5750 2.0000
101.8100 154.5450 2.0000
101.7970 154.5140 2.0000
101.7830 154.4840 2.0000
101.7700 154.4530 2.0000
101.7560 154.4230 2.0000
101.7430 154.3920 2.0000
101.7300 154.3620 2.0000
101.7160 154.3310 2.0000
101.7030 154.3010 2.0000
101.6890 154.2700 2.0000
101.6760 154.2400 2.0000
101.6620 154.2090 2.0000
101.6490 154.1790 2.0000
101.6350 154.1480 2.0000
101.6220 154.1180 2.0000
101.6080 154.0870 2.0000
101.5950 154.0570 2.0000
101.5810 154.0270 2.0000
101.5680 153.9960 2.0000
101.5540 153.9660 2.0000
101.5400 153.9350 2.0000
101.5270 153.9050 2.0000
101.5130 153.8740 2.0000
101.5000 153.8440 2.0000
101.4860 153.8130 2.0000
101.4730 153.7830 2.0000
101.4590 153.7530 2.0000
101.4450 153.7220 2.0000
101.4320 153.6920 2.0000
101.4180 153.6610 2.0000
101.4040 153.6310 2.0000
101.3910 153.6000 2.0000
101.3770 153.5700 2.0000
101.3630 153.5400 2.0000
101.3500 153.5090 2.0000
101.3360 153.4790 2.0000
101.3220 153.4480 2.0000
101.3090 153.4180 2.0000
101.2950 153.3880 2.0000
101.2810 153.3570 2.0000
101.2680 153.3270 2.0000
101.2540 153.2970 2.0000
101.2400 153.2660 2.0000
101.2260 153.2360 2.0000
101.2130 153.2050 2.0000
101.1990 153.1750 2.0000
101.1850 153.1450 2.0000
101.1710 153.1140 2.0000
101.1570 153.0840 2.0000
101.1440 153.0540 2.0000
101.1300 153.0230 2.0000
101.1160 152.9930 2.0000
101.1020 152.9630 2.0000
101.0880 152.9320 2.0000
101.0740 152.9020 2.0000
101.0610 152.8720 2.0000
101.0470 152.8410 2.0000
101.0330 152.8110 2.0000
101.0190 152.7810 2.0000
101.0050 152.7510 2.0000
100.9910 152.7200 2.0000
100.9770 152.6900 2.0000
100.9630 152.6600 2.0000
100.9490 152.6290 2.0000
100.9350 152.5990 2.0000
100.9210 152.5690 2.0000
100.9070 152.5390 2.0000
100.8940 152.5080 2.0000
100.8800 152.4780 2.0000
100.8660 152.4480 2.0000
100.8520 152.4180 2.0000
100.8380 152.3870 2.0000
100.8240 152.3570 2.0000
100.8100 152.3270 2.0000
100.7950 152.2970 2.0000
100.7810 152.2660 2.0000
100.7670 152.2360 2.0000
100.7530 152.2060 2.0000
100.7390 152.1760 2.0000
100.7250 152.1450 2.0000
100.7110 152.1150 2.0000
100.6970 152.0850 2.0000
100.6830 152.0550 2.0000
100.6690 152.0250 2.0000
100.6550 151.9940 2.0000
100.6410 151.9640 2.0000
100.6260 151.9340 2.0000
100.6120 151.9040 2.0000
100.5980 151.8740 2.0000
100.5840 151.8440 2.0000
100.5700 151.8130 2.0000
100.5560 151.7830 2.0000
100.5410 151.7530 2.0000
100.5270 151.7230 2.0000
100.5130 151.6930 2.0000
100.4990 151.6630 2.0000
100.4840 151.6330 2.0000
100.4700 151.6020 2.0000
100.4560 151.5720 2.0000
100.4420 151.5420 2.0000
100.4270 151.5120 2.0000
100.4130 151.4820 2.0000
100.3990 151.4520 2.0000
100.3840 151.4220 2.0000
100.3700 151.3920 2.0000
100.3560 151.3610 2.0000
100.3420 151.3310 2.0000
100.3270 151.3010 2.0000
100.3130 151.2710 2.0000
100.2980 151.2410 2.0000
100.2840 151.2110 2.0000
100.2700 151.1810 2.0000
100.2550 151.1510 2.0000
100.2410 151.1210 2.0000
100.2270 151.0910 2.0000
100.2120 151.0610 2.0000
100.1980 151.0310 2.0000
100.1830 151.0010 2.0000
100.1690 150.9710 2.0000
100.1540 150.9410 2.0000
100.1400 150.9110 2.0000
100.1250 150.8800 2.0000
100.1110 150.8500 2.0000
100.0960 150.8200 2.0000
100.0820 150.7900 2.0000
100.0670 150.7600 2.0000
100.0530 150.7300 2.0000
100.0380 150.7000 2.0000
100.0240 150.6700 2.0000
100.0090 150.6400 2.0000
99.9946 150.6100 2.0000
99.9801 150.5800 2.0000
99.9655 150.5510 2.0000
99.9509 150.5210 2.0000
99.9363 150.4910 2.0000
99.9217 150.4610 2.0000
99.9070 150.4310 2.0000
99.8924 150.4010 2.0000
99.8778 150.3710 2.0000
99.8631 150.3410 2.0000
99.8484 150.3110 2.0000
99.8338 150.2810 2.0000
99.8191 150.2510 2.0000
99.8044 150.2210 2.0000
99.7897 150.1910 2.0000
99.7750 150.1610 2.0000
99.7602 150.1310 2.0000
99.7455 150.1020 2.0000
99.7307 150.0720 2.0000
99.7160 150.0420 2.0000
99.7012 150.0120 2.0000
99.6864 149.9820 2.0000
99.6717 149.9520 2.0000
99.6569 149.9220 2.0000
99.6421 149.8920 2.0000
99.6272 149.8630 2.0000
99.6124 149.8330 2.0000
99.5976 149.8030 2.0000
99.5827 149.7730 2.0000
99.5679 149.7430 2.0000
99.5530 149.7130 2.0000
99.5381 149.6830 2.0000
99.5232 149.6540 2.0000
99.5083 149.6240 2.0000
99.4934 149.5940 2.0000
99.4785 149.5640 2.0000
99.4636 149.5340 2.0000
99.4486 149.5050 2.0000
99.4337 149.4750 2.0000
99.4187 149.4450 2.0000
99.4037 149.4150 2.0000
99.3888 149.3850 2.0000
99.3738 149.3560 2.0000
99.3588 149.3260 2.0000
99.3438 149.2960 2.0000
99.3287 149.2660 2.0000
99.3137 149.2370 2.0000
99.2987 149.2070 2.0000
99.2836 149.1770 2.0000
99.2685 149.1470 2.0000
99.2535 149.1180 2.0000
99.2384 149.0880 2.0000
99.2233 149.0580 2.0000
99.2082 149.0290 2.0000
99.1930 148.9990 2.0000
99.1779 148.9690 2.0000
99.1628 148.9390 2.0000
99.1476 148.9100 2.0000
99.1325 148.8800 2.0000
99.1173 148.8500 2.0000
99.1021 148.8210 2.0000
99.0869 148.7910 2.0000
99.0717 148.7610 2.0000
99.0565 148.7320 2.0000
99.0413 148.7020 2.0000
99.0260 148.6720 2.0000
99.0108 148.6430 2.0000
98.9955 148.6130 2.0000
98.9803 148.5840 2.0000
98.9650 148.5540 2.0000
98.9497 148.5240 2.0000
98.9344 148.4950 2.0000
98.9191 148.4650 2.0000
98.9038 148.4350 2.0000
98.8884 148.4060 2.0000
98.8731 148.3760 2.0000
98.8577 148.3470 2.0000
98.8424 148.3170 2.0000
98.8270 148.2880 2.0000
98.8116 148.2580 2.0000
98.7962 148.2280 2.0000
98.7808 148.1990 2.0000
98.7654 148.1690 2.0000
98.7500 148.1400 2.0000
98.7345 148.1100 2.0000
98.7191 148.0810 2.0000
98.7036 148.0510 2.0000
98.6881 148.0220 2.0000
98.6727 147.9920 2.0000
98.6572 147.9630 2.0000
98.6416 147.9330 2.0000
98.6261 147.9040 2.0000
98.6106 147.8740 2.0000
98.5951 147.8450 2.0000
98.5795 147.8150 2.0000
98.5640 147.7860 2.0000
98.5484 147.7560 2.0000
98.5328 147.7270 2.0000
98.5172 147.6970 2.0000
98.5016 147.6680 2.0000
98.4860 147.6380 2.0000
98.4703 147.6090 2.0000
98.4547 147.5790 2.0000
98.4391 147.5500 2.0000
98.4234 147.5210 2.0000
98.4077 147.4910 2.0000
98.3920 147.4620 2.0000
98.3763 147.4320 2.0000
98.3606 147.4030 2.0000
98.3449 147.3740 2.0000
98.3292 147.3440 2.0000
98.3135 147.3150 2.0000
98.2977 147.2850 2.0000
98.2819 147.2560 2.0000
98.2662 147.2270 2.0000
98.2504 147.1970 2.0000
98.2346 147.1680 2.0000
98.2188 147.1390 2.0000
98.2030 147.1090 2.0000
98.1871 147.0800 2.0000
98.1713 147.0510 2.0000
98.1554 147.0210 2.0000
98.1396 146.9920 2.0000
98.1237 146.9630 2.0000
98.1078 146.9330 2.0000
98.0919 146.9040 2.0000
98.0760 146.8750 2.0000
98.0601 146.8450 2.0000
98.0441 146.8160 2.0000
98.0282 146.7870 2.0000
98.0122 146.7580 2.0000
97.9963 146.7280 2.0000
97.9803 146.6990 2.0000
97.9643 146.6700 2.0000
97.9483 146.6410 2.0000
97.9323 146.6110 2.0000
97.9163 146.5820 2.0000
97.9002 146.5530 2.0000
97.8842 146.5240 2.0000
97.8681 146.4950 2.0000
97.8520 146.4650 2.0000
97.8360 146.4360 2.0000
97.8199 146.4070 2.0000
97.8038 146.3780 2.0000
97.7876 146.3490 2.0000
97.7715 146.3190 2.0000
97.7554 146.2900 2.0000
97.7392 146.2610 2.0000
97.7231 146.2320 2.0000
97.7069 146.2030 2.0000
97.6907 146.1740 2.0000
97.6907 146.1740 2.0000
97.6583 146.1150 2.0000
97.6421 146.0860 2.0000
97.6258 146.0570 2.0000
97.6096 146.0280 2.0000
97.5933 145.9990 2.0000
97.5771 145.9700 2.0000
97.5608 145.9410 2.0000
97.5445 145.9120 2.0000
97.5282 145.8830 2.0000
97.5119 145.8540 2.0000
97.4955 145.8240 2.0000
97.4792 145.7950 2.0000
97.4628 145.7660 2.0000
97.4465 145.7370 2.0000
97.4301 145.7080 2.0000
97.4137 145.6790 2.0000
97.3973 145.6500 2.0000
97.3809 145.6210 2.0000
97.3645 145.5920 2.0000
97.3480 145.5630 2.0000
97.3316 145.5340 2.0000
